business_id,categories
5G_oPzPhlTJ1zMmqywWOUw,"['Fast Food', 'Mexican', 'Restaurants']"
k14-CYr2UDE-B5qc3Q9CYQ,"['Seafood', 'Mexican', 'Restaurants']"
ct7GR8_z34WRrNT2LPkbUQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
GZ9Bzur_XJGGu_oD5BOkOw,"['Mexican', 'Restaurants']"
uL80JgedceTH8BMwErijMQ,"['Fast Food', 'Mexican', 'Restaurants']"
6MxbrPOLk6UNDiET8ZEGog,"['Pizza', 'Buffets', 'Chicken Wings', 'Restaurants']"
8QLxPr5UaeuZrTMYulGzdQ,"['Fast Food', 'Chinese', 'Restaurants']"
68mm1E5mTzMjEylitv4hlw,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
6eF3g32tGeeq5dfGqtcnuQ,"['Chinese', 'Restaurants']"
rhN7xg5XzvRKvdAXE9lBtA,"['Dive Bars', 'Bars', 'Pubs', 'Nightlife', 'American (New)', 'Restaurants']"
FPYCxEUERQwz6QLRKQtg8A,"['Burgers', 'Fast Food', 'Restaurants']"
GMcqokLizYYEOxAT3J_4_w,"['Chinese', 'Restaurants']"
7Yr8FRINq9ZDdR30OLtEHg,"['Chinese', 'Restaurants']"
0SGgz8jHkSCcxcYOXOAkLw,"['Bakeries', 'Food', 'German', 'Restaurants']"
cyxnQ6EocFbAENe7nRwx4Q,"['American (New)', 'Restaurants']"
mgbWPIS8SU9mqER2kCo67w,"['Active Life', 'Shopping', 'Sporting Goods', 'Golf', 'Restaurants']"
FB8rHyZSWZareFx9-bXGEw,"['Mexican', 'Restaurants']"
fAJM5vQ4dJn2xSfWMAEu-A,"['Breakfast & Brunch', 'Restaurants']"
wuudosx7qqxJgLr8wer8NQ,"['Burgers', 'Fast Food', 'Restaurants']"
gw-zDohfYJ3_RDlDd3faRw,"['American (Traditional)', 'Restaurants']"
pV2nc4WPWKtoyeBBOxF-6Q,['Restaurants']
pwV7OoVlCsQICqFsmRa-zQ,['Restaurants']
LQbzGUOXOxYqAWInQ1terw,"['Buffets', 'Chinese', 'Restaurants']"
bGeBLbhwk4vMwa859GRzeg,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
uLzb0n7iYbaTZKeta1RDAw,"['Mexican', 'Restaurants']"
FcGExDY3hv9EIu0CTbAS9g,"['Fast Food', 'Sandwiches', 'Restaurants']"
r6Hq9Cdh6eknx_1syrdusg,"['Bakeries', 'Food', 'American (Traditional)', 'Restaurants']"
7_SWD2uS3yVsFXzuw8k5MA,"['Italian', 'Pizza', 'Restaurants']"
JFqf-f4qQ07S_M_EQRO7VQ,"['Breakfast & Brunch', 'Diners', 'Restaurants']"
kbRp8hTFtIhE5kblOQLjaw,"['Fast Food', 'Chicken Wings', 'Restaurants']"
pL9DLAOrhuxLv_BNX_GM2g,"['Food', 'Food Delivery Services', 'Asian Fusion', 'Chinese', 'Restaurants']"
TZreEdLD25xVwkyvmkgSoA,"['American (Traditional)', 'Buffets', 'Restaurants']"
dSKxZU3Puy77MUTMXwDlgQ,"['American (New)', 'Restaurants']"
K0ZtdVhad3d4hnchiDdxBw,"['Fast Food', 'Restaurants']"
Zd6tH0Y5Va6Iot42oNLZuA,"['Burgers', 'Fast Food', 'Restaurants']"
v4VW2kQ9Z__wBxD6l_mCHA,"['Chinese', 'Restaurants']"
g_pdHHdZ8LYL1eU8mfqRtg,"['Mexican', 'Restaurants']"
tcxNX3YiHNbaobEpPFyOtA,"['Seafood', 'Restaurants']"
lX6nSWH2gB3tkawsbzJafA,"['American (Traditional)', 'Fast Food', 'Restaurants']"
Yetz4GH7-hlQTOuLJhUTPw,"['Mexican', 'Restaurants']"
sZRKOmcfYvP57R2YccLDcw,"['Fast Food', 'Restaurants']"
hGTDqGAQtnyrTwoxF1_gAA,"['American (Traditional)', 'Restaurants']"
xI8fuMPM6SAmaySdYFDOmw,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
uQVFbwN-BNqNWdyHSE9_Bw,"['American (Traditional)', 'Steakhouses', 'Restaurants']"
jTI_55HUvWrCNFHfdOrX9Q,['Restaurants']
KWHxtFzhNG-Wk1wKv0qTRQ,"['Pizza', 'Restaurants']"
GSxkH_GCTuySl3KHSdroQw,"['American (Traditional)', 'Restaurants']"
VEVeXNBX_LUoHaHCJpxUMQ,"['American (Traditional)', 'Restaurants']"
Wg_mT_9_tLbsLfzTtnOBqA,"['Seafood', 'Chinese', 'Restaurants']"
5rLrDmE3p2X6SWXgOzP-cw,"['Cafes', 'Restaurants']"
xgfjaN0Vt9cj2div4kIKUg,"['Pizza', 'Restaurants']"
S-dLP6Eq4gYcxtReyjsqQA,['Restaurants']
fTVKujZ0ommD6wYsyxtpjw,"['Restaurants', 'Pizza', 'Italian']"
ro17yuwmjOYk5_JwJRuAIQ,"['Chinese', 'Restaurants']"
Cd6B3ErSmNwTjDlju_lU3g,"['American (New)', 'Mexican', 'Restaurants']"
MHPXDXVE_cUYodfPhkadeQ,"['Food', 'Burgers', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']"
OvlAlAkiyyCILkq-TylBWg,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']"
954o54yKmtBrd_F3EynwNA,"['Restaurants', 'Italian']"
aDgvx-OlL69ltaOAxN4VZQ,"['Pizza', 'Sandwiches', 'Restaurants']"
Yi7YURdTAIb-evY9WbYLog,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']"
61Vom2zpAp5yt0wcidRRCQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
9-iaE233J-57BEpBFIpIuw,"['Fast Food', 'Sandwiches', 'Restaurants']"
kkW8Vi7ht4Btj2SdVdBPkw,"['Pizza', 'Restaurants']"
oTbX18g48jcf9h-max38oQ,"['Chinese', 'Restaurants']"
dLlJZOtYxYwSoJ3Mke9TmA,"['Pizza', 'Restaurants']"
WBFPpV09_5oRJoim7dy90Q,['Restaurants']
HL_UIPnpucXrP7IHMoJGjA,"['Chinese', 'Restaurants']"
uM8zS2iv5Pd_KhMBxjwQZQ,"['Bars', 'American (Traditional)', 'Nightlife', 'Sports Bars', 'Barbeque', 'Restaurants']"
oEOPHxpg5qcvkOyHVxXOgQ,"['Fast Food', 'Chicken Wings', 'Restaurants']"
D-JSkBvz3NQOLJ1lQgBXiQ,"['Fast Food', 'Chinese', 'Restaurants']"
iJVZqAGZok2JNID_zGjFpQ,"['Mexican', 'Restaurants']"
GoS_IBdFdjZrQ7J2LSrCMA,"['American (New)', 'Restaurants']"
R13Yzsye39_1StxO0X1Flg,"['American (New)', 'Restaurants']"
g49oTp73Pk_WpOfQVtmcew,"['Steakhouses', 'American (New)', 'Restaurants']"
teZUXAtO9nVlN-240WdOqA,"['Mexican', 'Restaurants']"
hE_b2v7IofDpOqCVECbW7Q,"['American (Traditional)', 'Restaurants']"
shbWVq-_FLspi3yUlSSrGg,"['Steakhouses', 'Seafood', 'Restaurants', 'Italian']"
LFGgML0kxSya85byHvjn4Q,"['Fast Food', 'Mexican', 'Restaurants']"
G0ieJYxzxuD_EcZjTICPsg,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
2X79qKO11V2ALh32WtOIxA,"['Food', 'Grocery', 'Korean', 'Restaurants']"
xh0bfPUpBejd81_CfDVKaQ,"['Steakhouses', 'American (New)', 'Restaurants']"
XOVw8WHTzCWjfyudwgAN9A,"['American (New)', 'Restaurants']"
SHT5T1Lm5f4wCCajVtrb6w,"['American (Traditional)', 'Restaurants']"
bnHD2YT5OvwdWG5ONxR3Cw,"['Pizza', 'Restaurants']"
Ez-Xfue0q2o0ozoMOJL6zA,"['Fast Food', 'Chinese', 'Restaurants']"
ZFGBKeeEwIhxRFj0RFF1Xw,"['Burgers', 'Fast Food', 'Restaurants']"
ZgIn53jg5G0OOtQZIEbELA,"['Burgers', 'Fast Food', 'Restaurants']"
Jv3BP6CDVtCs62EZcWdPdA,"['Fast Food', 'Restaurants']"
fB89nJKISv0RLzD6YsXacA,"['Mexican', 'Restaurants']"
Qlvu_nNRJAUfJdaLcVk-Qg,"['Mexican', 'Restaurants']"
CE85IKRDS4GimIaoIp3N5A,"['Arts & Entertainment', 'Casinos', 'American (New)', 'Restaurants']"
b4NMwShYbFz60P9VmcBNZg,"['Seafood', 'Mexican', 'Restaurants']"
tJdfLkvrIsj8hjX275QsnA,"['Fast Food', 'Restaurants']"
6SfP1I_hd0UbPlyQS2N-6Q,"['Burgers', 'Fast Food', 'Restaurants']"
XrBv_soFx2y0gXRL9-4ksQ,"['Pizza', 'Restaurants']"
qZ7NANZ_8Qg5Nzc9UqQVhQ,['Restaurants']
Ny_hWG098oojJzjHrCRRyQ,"['Burgers', 'Fast Food', 'Restaurants']"
Nr7abBBN4um7PRkNjKAI3A,"['Chinese', 'Restaurants']"
cEAU51o1Xm5Cp-dg3_-Wlw,"['American (Traditional)', 'Fast Food', 'Restaurants']"
uVnMnzOUrMmh9bbqkLeauw,"['Restaurants', 'Pizza', 'Italian']"
3o3phFSx6S29S-CHh-z4tw,"['Mexican', 'Restaurants']"
e54FzFs4xznlHo-k-DBFvA,"['Thai', 'Filipino', 'Chinese', 'Restaurants']"
wPxoVvK4vpqoN3cMJXIXgw,"['Chinese', 'Restaurants']"
pHBPPZDTsYdQSSKqq86eXg,"['Chinese', 'Restaurants']"
woeY1YUkcaXgx6CzWqhATw,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
1Ix_kSqJLhkRcNuYCfl1yA,"['Italian', 'Pizza', 'Restaurants']"
wxRUJXCIM19yivp0tWDznA,"['Italian', 'Hot Dogs', 'Fast Food', 'Restaurants']"
wW74GB43A-9LtBVWEByPcg,"['Fast Food', 'Chicken Wings', 'Restaurants']"
4B0Gh-Q9ZEc_wD3eb-hEYA,"['Fast Food', 'Restaurants']"
xOawuYhFdECY0vJlMBiY7Q,"['Mexican', 'Restaurants']"
WwNl_1fzeCupBysWF1rLLQ,"['Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']"
iAKNlWV5WM3qedno1oBRwg,"['Mexican', 'Restaurants']"
3dQqoz-yHhOfHrIBMRCD3w,"['Vietnamese', 'Asian Fusion', 'Chinese', 'Restaurants']"
dYT89X2Znuy3rh0e00CxDg,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']"
qiblsXkj0dEWtoaXx9tE9Q,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']"
gJ25nMGOHKUwpnvv6iAAkQ,"['Burgers', 'Restaurants']"
m5VHA3m_eundVLfMU1Q9qg,"['Burgers', 'Fast Food', 'Restaurants']"
smoGuW2a2Nume83mB3JJSw,"['Steakhouses', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
hsgTsHqun5t2vZyGNMILZg,"['Fast Food', 'Sandwiches', 'Restaurants']"
aX3dNl6iDh4FaSw7-ipvQw,"['Pizza', 'Restaurants']"
_cNzmoWpJfIHlsmlMGJuLw,"['Food', 'Bagels', 'Sandwiches', 'Restaurants']"
vvur3WRgdgnhYoMUXMZZCA,"['Asian Fusion', 'Japanese', 'Hawaiian', 'Restaurants']"
CM4LY-sjD0Q9HivGTFHdoA,"['Restaurants', 'Italian']"
JrF5GbCfN-KG9zl_IwNf0w,"['Delis', 'Restaurants']"
XC9tnUvXARu6XjRxO6u8DQ,"['Mexican', 'Restaurants']"
TS7WJefIj-Yzmjw0A81UWA,"['Mexican', 'Restaurants']"
wqOSESjr7ioLSAUOzzhqoQ,"['Mexican', 'Restaurants']"
zRDru1Ew3aSZHMB99iv-bw,"['Delis', 'Cafes', 'Breakfast & Brunch', 'Restaurants']"
-MqmwfVOoHtOrgHB-Mjw2w,"['Mexican', 'Restaurants']"
Bdle5wtKm63fVsehxbCgHg,"['Burgers', 'Restaurants']"
s8NoNszuW8_CSFQjLApRuQ,"['Pizza', 'Restaurants']"
7kSj36mgMGaqAlRJcjexFg,"['Latin American', 'Restaurants']"
foDMwBRGJvKw791v0AT7OA,"['Steakhouses', 'Seafood', 'American (Traditional)', 'Restaurants']"
a3HmtiW3WzUvKxWy9Fezkg,"['French', 'Restaurants']"
CfdCsVkzzM3uJKGRzA0ufA,"['Steakhouses', 'American (Traditional)', 'Barbeque', 'Restaurants']"
kE7hkm4gn8dHvGFwqy6foQ,"['American (Traditional)', 'American (New)', 'Restaurants']"
XFzwWXKZg4hVgpqwaPKzDA,"['Burgers', 'Fast Food', 'Restaurants']"
QLuWutuU6jHOGZgUWBWQQg,"['American (Traditional)', 'Restaurants']"
NI6HbJtkRSwzcaSxMaSSwg,"['Food', 'Specialty Food', 'Hawaiian', 'Restaurants']"
dMnjZzAABWSAF_c8RUwaPg,"['Steakhouses', 'Restaurants']"
PD5tD6cECrOTI9mVztPhvA,"['Pizza', 'Restaurants']"
6OlobuFnApFPexjy1WSlGA,"['Food', 'Grocery', 'Laotian', 'Thai', 'Restaurants']"
cMBZ46gNJPYY7zkxDb1piw,"['Buffets', 'Restaurants']"
uAs3NRyyK9n89RjdXMH83Q,"['Cuban', 'Mexican', 'Restaurants']"
qjTsleuff7mJHp2qMVGMwA,"['Pizza', 'Restaurants']"
-TwPsYS-LgWxxfYnkvUXAg,"['Delis', 'Restaurants']"
Du3ESDGEGz65P3i6CnhAQA,"['Mexican', 'Restaurants']"
e9TeHrdVJe-NaAaEXWapfQ,"['Mexican', 'Restaurants']"
NE4Q42OVJdlibncRXtJXvw,"['Mexican', 'Restaurants']"
rDzvwiusMr5MMZxXo1GfMw,"['Fast Food', 'Mexican', 'Restaurants']"
TN3FpaIIX9j8EOydMvYOvw,"['Fast Food', 'Sandwiches', 'Restaurants']"
c35VyrGF38BHVjtMxA-zHw,"['Mexican', 'Restaurants']"
QW22Xgl6_VEtP-YmUAw3Wg,"['Vietnamese', 'Restaurants']"
j_VWgqq3k5kEhOUK0wk2Iw,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
7VDrYNPhDKFURZbK4MRi8w,"['Chinese', 'Restaurants']"
bj9tSJyT-v51KVekGOG77A,"['Greek', 'Cafes', 'Restaurants']"
XvULjGguZSsuwRfQLcbdfQ,"['Pizza', 'Restaurants']"
93zReBgrXHZxsONq6JtEzQ,"['Delis', 'Caribbean', 'Restaurants']"
5h3pG3cq0eNNErp27V6zRg,"['Thai', 'Restaurants']"
ll8SKTQKqajLeLi64-93Qw,"['Bakeries', 'Mediterranean', 'Middle Eastern', 'Food', 'Restaurants']"
gV2v2jr4IEfYBTNe3TwCrg,"['Pizza', 'Restaurants']"
RbMQbzxXAbrcABVxjyr87w,"['Sandwiches', 'Restaurants']"
RquV0ktcUiQkLP6o1ojJbQ,"['Fast Food', 'Restaurants']"
x3mVrFxyjNXQ7JNqGpw4qQ,"['Bakeries', 'Food', 'French', 'Restaurants']"
C2hLJZTGPSWkNKLMUvMjxg,"['Bars', 'Nightlife', 'Lounges', 'Restaurants']"
2Dbg35sPSGmZGcbBVNa9dA,"['Thai', 'Vegetarian', 'Chinese', 'Restaurants']"
E-vpjU-T7ssWsswziJkJFA,"['Mexican', 'Restaurants']"
8Nsh8u0zHYegI6XT1L39Lg,"['Nightlife', 'Breakfast & Brunch', 'Irish Pub', 'Bars', 'Restaurants']"
SrW86qZWfPe5za2e_30dWA,"['Grocery', 'Mexican', 'Food', 'Specialty Food', 'Meat Shops', 'Restaurants']"
0yyEeK2heCFAwI8vqp-d9Q,"['Russian', 'Restaurants']"
ziMWTTne8l4UnQs2vXfjIA,"['Delis', 'Restaurants']"
a5ZkFRhNQw_kydpXpTRn5w,"['Bars', 'Cafes', 'Cocktail Bars', 'Nightlife', 'Restaurants']"
pwjg5ZKA8JOswwW_INw9OA,"['Steakhouses', 'Restaurants']"
XoWQlJPUTwxqF5QeN4w1vQ,"['Seafood', 'Mexican', 'Restaurants']"
Tmc8WOf1an_X6qnCGxM02Q,"['Burgers', 'Fast Food', 'Restaurants']"
UARN2BF_4ijjkB_YEYA8sw,"['Pizza', 'Restaurants']"
3UdZcZn_DGPtjk5GSZtLNg,"['Restaurants', 'Italian']"
Z9wRtVdBs88PeMKcjcx0vg,"['Pizza', 'Restaurants']"
TrbhJJUIX7ed4I8ITSOq3A,"['Bakeries', 'Food', 'Mexican', 'Restaurants']"
y61Tq9hErVKoT6w-qyRpwQ,"['Chinese', 'Restaurants']"
bk4_xLUNjNBs6-YclITSvg,"['Breakfast & Brunch', 'Restaurants']"
sXEOGcIGsO2_zZXYxVadTw,"['Mexican', 'Restaurants']"
f1kMxm5H0xGnUS41KYjmHQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
xPmY3FNTym7gHdWcW7VxrA,"['Italian', 'Pizza', 'Barbeque', 'Restaurants']"
qy7DyCFqyTPDctp_H1n-Pw,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
5tYLVPc2PKnj6E62sY6QMg,"['Seafood', 'Cantonese', 'Dim Sum', 'Chinese', 'Restaurants']"
bfxwldnm7izbQpz4gj3Cdg,"['Fast Food', 'Restaurants']"
n7sSfNtNYYcDZVly7_CTWw,"['Food', 'Ethnic Food', 'Thai', 'Specialty Food', 'Restaurants']"
0IJWOuv6BT3HYo2V-SttcA,"['Pizza', 'Restaurants']"
KFyB0ueHjAfN4oadjKsTEw,"['Italian', 'Pizza', 'Restaurants']"
sfu3PoDKstOM0V8xmsgkKA,"['Sandwiches', 'Restaurants']"
4GQhbPvGU5r23YdVm8EmkQ,"['Wine Bars', 'Bars', 'Restaurants', 'Nightlife', 'Italian']"
i3ogCoQD4MY_sR73GCk-BA,"['Restaurants', 'Pizza', 'Italian']"
VRYTY0V7WZcP-yzv7bkllg,"['Bars', 'Pubs', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']"
2w3N8Dv0qr0mqwfV1_ARbQ,"['Food', 'Ethnic Food', 'Specialty Food', 'Greek', 'Persian/Iranian', 'Restaurants']"
fkVBloMEFJG2HTgeCxeNDg,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
ONilNf02-KECSkrFucP0ww,"['Sandwiches', 'Restaurants']"
-sV52FN-D-I808tyRPEvwg,"['Pizza', 'Restaurants']"
EDcyBB-DthAXOQzMSVfGPA,"['Burgers', 'Fast Food', 'Restaurants']"
aiUid8bYNV8XDiSk7EKOIw,"['Pakistani', 'Indian', 'Restaurants']"
ruFluLdF40wuWG29uUt38Q,"['Soul Food', 'Restaurants']"
wcNs-0hClpHMlHa9q0RwKQ,"['Mexican', 'Restaurants']"
HcqUVzS21ojjmPh5TZVr7A,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
QOZV8_AQnmGEutiahG2VFw,"['American (Traditional)', 'Restaurants']"
oSO6ipffU5EZDj3nuMtzjQ,"['Mexican', 'Restaurants']"
FZ4NtNg5tJV10wVEcmvGKw,"['Fast Food', 'Mexican', 'Restaurants']"
THZNHz-bYHpLQ_bD8TXPZA,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
TCX33pPlZzWKkqLG07wvUg,"['Mexican', 'Restaurants']"
6S8fuDZ2XDcsPibF3BNTsQ,"['Thai', 'Restaurants']"
gYeNI6qp7GcgUa7poIY-Ag,"['Fast Food', 'Mexican', 'Restaurants']"
W4nOms707NPHX62Sl_HKoA,"['Pizza', 'Halal', 'Restaurants']"
0vtnR5YzOOoOwg7Ot9tXVg,"['Mexican', 'Restaurants']"
4ZZab5hinFzHtj3sE8vQWg,"['Sushi Bars', 'Buffets', 'Japanese', 'Restaurants']"
k-hE27MVMEBWdMsto1DeUA,"['Sushi Bars', 'Chinese', 'Restaurants']"
EMuUOIrtNJsPmNc8uudyoA,"['Fast Food', 'Chinese', 'Restaurants']"
IzcWiXp9PU08yi7r4ftp5w,"['Filipino', 'Restaurants']"
V3ruBXjLGWniPNPQOzRhiw,"['Sushi Bars', 'Japanese', 'Restaurants']"
PHc0tFBdprjuhwk1bdVGBA,"['Fast Food', 'Sandwiches', 'Restaurants']"
EZkoSglbAjy1_WGlUQtvsg,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']"
oS8MRbCJcOVFUAqORLL9BA,"['Fast Food', 'Chinese', 'Restaurants']"
Q9KILetOPQLzIf7Ki3D8-g,"['Sushi Bars', 'Asian Fusion', 'Chinese', 'Restaurants']"
II61MipcxrqZunv-bpqSUw,"['Restaurants', 'Italian']"
DoEMzev54WS8_lVLJ3NoqQ,"['French', 'Restaurants']"
Bp93pemXBdiEkZqdK-vtgw,"['Sushi Bars', 'Japanese', 'Restaurants']"
Gu0L9ZxxCQkQbRvRes2MYw,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
Cuu-LFE-8rHaGTGoATX2Iw,"['Pizza', 'Restaurants']"
xIVf0oSwdhs8He4PokqlHQ,"['Fast Food', 'Restaurants']"
0vMCZfuJa5Yfnri9KlQE7w,"['Sandwiches', 'Restaurants']"
OvE1oiSg9gaB9cLGzBPlnw,"['Bars', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']"
KuIhhZRZD0mSHJZTD2IU5g,"['Mexican', 'Restaurants']"
LOPMHLVMH1nsBaMMshenlA,"['Burgers', 'Restaurants']"
Clz5M4GWy4t45vgZhz3Y1A,"['American (Traditional)', 'Diners', 'Restaurants']"
5w5u6orxarBO1NBOTYiYXQ,"['Chinese', 'Restaurants']"
jTaaL9gLND-qdJurleTQ1w,"['Fast Food', 'Restaurants']"
K9Bv1h5BQPXZFl2Q0FnXrw,"['Seafood', 'American (Traditional)', 'Restaurants']"
leet3dOkb8rqUAQuvOjFhg,"['Fast Food', 'Sandwiches', 'Restaurants']"
N7jUy3OkbwmAMZ4EkQhvTg,"['Pizza', 'Restaurants']"
4UW9-KiLGAQIlhR0QCJ2Gw,"['Burgers', 'Fast Food', 'Restaurants']"
MLPEpxih9E8NySHbM0FSWQ,"['Cheesesteaks', 'Sandwiches', 'Restaurants']"
u40XZVt7tCya8sN8V-m_gA,"['Burgers', 'Fast Food', 'Restaurants']"
H9cOEYN1kls9uxzIDfw_Vg,"['Fast Food', 'Sandwiches', 'Restaurants']"
I0kZ5AgtltKOpZIY8jOJBQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
dm4thvdDU9MKk8sbo6WuBg,"['Pizza', 'Sandwiches', 'Restaurants']"
QvRK2dyv4EDxuJ-LuodE2Q,"['Bars', 'Food', 'Breweries', 'Nightlife', 'American (New)', 'Restaurants']"
otcGBl0p5cTCfSOr6O7PCg,"['Italian', 'Pizza', 'Restaurants']"
F3tMbFB1PWpiwEZmVYSxcA,"['Bakeries', 'Food', 'Filipino', 'Restaurants']"
yGSb-pCkv0J0c7GwyWmENQ,"['Fast Food', 'Chinese', 'Restaurants']"
5f8tdGEQ_L3a9hyEbMjAwQ,"['Seafood', 'Restaurants', 'Italian']"
SX2jlXA28czDXQBxQ2I0nA,"['Food', 'Delis', 'Bagels', 'Restaurants']"
8buIr1zBCO7OEcAQSZko7w,"['Tapas/Small Plates', 'Tapas Bars', 'Restaurants']"
cYHzDCXCxN3byAsh5rXxJA,"['Asian Fusion', 'Chinese', 'Restaurants']"
QJlab4DqvBRJPUfg7Vn5ZQ,"['American (New)', 'Restaurants']"
h0Bgl8mTLQCWakpjCRH1fA,"['Burgers', 'Fast Food', 'Restaurants']"
equkECCa5WxzICTJr3YpBg,"['French', 'Restaurants']"
MTSuKAjBcxQKSG0vX2sQLQ,"['Restaurants', 'Italian']"
UBvTnbaRD3h_dD6oXWLCBA,"['Mexican', 'Restaurants']"
nnPrX9mNtV5jKpo2cMjPWQ,"['Arts & Entertainment', 'American (Traditional)', 'Arcades', 'Restaurants']"
j8qsf2QbpgkUwTe3RORLBw,"['Mexican', 'Restaurants']"
VAEUkY_a_p94bT3Gnf4FDg,"['Burgers', 'Fast Food', 'Restaurants']"
w0cZMOwwEPO7TpHa55DfeA,"['Bars', 'Arts & Entertainment', 'Arcades', 'Nightlife', 'Sports Bars', 'Restaurants']"
Fs9JCi3AtQx2rDP5Vs-3kQ,"['Seafood', 'Asian Fusion', 'Restaurants']"
xBSQ3xs6qSIEr07WM4ho5A,"['American (New)', 'Restaurants']"
ddFOdjlQ_uagpDk6w_a5jw,"['Pizza', 'Restaurants']"
LSoLdxIc3asxh6nENbQ5vQ,"['American (Traditional)', 'Restaurants']"
LOef7o-dnn7Z5qGMZCi6pw,"['Restaurants', 'Italian']"
3ojGEFVvMY2WYk_xhmRjHw,"['Restaurants', 'Pizza', 'Italian']"
9QSK3jux4ZOOfZGpNaDV0A,"['American (New)', 'French', 'Restaurants']"
ICMyfIu8_IZWnEd91kF1kQ,"['Arts & Entertainment', 'Restaurants']"
q35bospqfYhJfMsqE79NvA,"['Chinese', 'Restaurants']"
KTAQQKnft5CBMd2pW-xbBw,"['Restaurants', 'Italian']"
vnY8-SmO_kUmTRVw2BJqmA,"['Latin American', 'Restaurants']"
iA-7EVb0iL9_3sM5FYWcuw,"['Japanese', 'Restaurants']"
vlGin3YSjK71KlCH66tLdg,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']"
keV-NU5jaemf9L_7HDX-OA,"['Seafood', 'Bars', 'Latin American', 'Nightlife', 'Restaurants']"
qShCv-KNgCqYYKfGwXgyBA,"['American (Traditional)', 'Restaurants']"
hQigmhYy2uyQUsuk6mauAw,"['Bars', 'Restaurants', 'Nightlife', 'Lounges', 'Italian']"
Ep1GABlgFfy_L6SrMJisaQ,"['Delis', 'Sandwiches', 'Restaurants']"
POEsTJBWFSSdWWR9PVLACg,"['Food', 'Desserts', 'Coffee & Tea', 'Cafes', 'Restaurants']"
BhDG97oG155mLFbvoWnyoA,"['Chinese', 'Restaurants']"
pP2sl_Rn-3HQ7vUCy6eZ8w,['Restaurants']
8CW8_S_wdUJ-bSJ0pg6RiA,"['Sushi Bars', 'Japanese', 'Restaurants']"
1bJjWGYip-V2PGj4VIwbiQ,"['Restaurants', 'Italian']"
MlzFZFBm6xhW_eHTTEM3uA,"['Chinese', 'Restaurants']"
22xuKtFKYUXhTbIjkxGFQw,"['Ethiopian', 'Restaurants']"
Y9KgAxLyr6zm91RSCbVvaw,"['Mexican', 'Restaurants']"
TuarWzZ4ITf3H7vkPrz-Kw,"['Teppanyaki', 'Japanese', 'Restaurants']"
GrhM34dlbFI5ZAUFQDqKDg,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
TwxHMCcRdF_CQb_EZ6kPQQ,"['Restaurants', 'Italian']"
uW9uoAl4bHoSyP1xacjbDA,"['Sushi Bars', 'Japanese', 'Restaurants']"
yP23rR1T5Q3Z33mol141eg,"['Fast Food', 'Restaurants']"
Vk2lc81v4_iO54GzT_fLmw,"['Arts & Entertainment', 'Music Venues', 'Burgers', 'Nightlife', 'American (New)', 'Restaurants']"
tqu42L0qXzkvYKSruOz0IA,"['Arts & Entertainment', 'American (Traditional)', 'Food', 'Breweries', 'Casinos', 'Restaurants']"
JSuzEURjXIr0G8WrECZIoA,"['Vegetarian', 'Indian', 'Vegan', 'Restaurants']"
oKWSszuFjEgpD-DE-FMHuw,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
m6l-NYfSXe1nqxZShVstIg,"['American (Traditional)', 'Restaurants']"
FTQ1hm8-24_7ou2ILWEyEw,"['Greek', 'Restaurants']"
oZsWYLfvLBJoonvxObDWtw,"['Fast Food', 'American (Traditional)', 'Restaurants']"
sTYVn-UblwI6P-bwDvcvRw,"['Pizza', 'Restaurants']"
PPwJTT-eLjapipmyQSgi9A,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']"
O09jXZxh7L2PMC12i6Mt4g,"['Hot Dogs', 'Fast Food', 'Restaurants']"
