business_id,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
gw-zDohfYJ3_RDlDd3faRw,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00
pV2nc4WPWKtoyeBBOxF-6Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
pwV7OoVlCsQICqFsmRa-zQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
LQbzGUOXOxYqAWInQ1terw,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00
bGeBLbhwk4vMwa859GRzeg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
uLzb0n7iYbaTZKeta1RDAw,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00
FcGExDY3hv9EIu0CTbAS9g,close all day,close all day,close all day,close all day,close all day,close all day,close all day
r6Hq9Cdh6eknx_1syrdusg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
7_SWD2uS3yVsFXzuw8k5MA,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
JFqf-f4qQ07S_M_EQRO7VQ,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00
kbRp8hTFtIhE5kblOQLjaw,09:30-22:00,09:30-22:00,09:30-22:00,09:30-22:00,09:30-22:00,09:30-22:00,09:30-22:00
pL9DLAOrhuxLv_BNX_GM2g,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
TZreEdLD25xVwkyvmkgSoA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
dSKxZU3Puy77MUTMXwDlgQ,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00
K0ZtdVhad3d4hnchiDdxBw,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00
Zd6tH0Y5Va6Iot42oNLZuA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
v4VW2kQ9Z__wBxD6l_mCHA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
g_pdHHdZ8LYL1eU8mfqRtg,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00
tcxNX3YiHNbaobEpPFyOtA,10:00-22:30,10:00-22:30,10:00-22:30,10:00-22:30,10:00-22:30,10:00-22:30,10:00-22:30
lX6nSWH2gB3tkawsbzJafA,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00
Yetz4GH7-hlQTOuLJhUTPw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
sZRKOmcfYvP57R2YccLDcw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
hGTDqGAQtnyrTwoxF1_gAA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
xI8fuMPM6SAmaySdYFDOmw,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
uQVFbwN-BNqNWdyHSE9_Bw,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00
jTI_55HUvWrCNFHfdOrX9Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
KWHxtFzhNG-Wk1wKv0qTRQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
GSxkH_GCTuySl3KHSdroQw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
VEVeXNBX_LUoHaHCJpxUMQ,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00
Wg_mT_9_tLbsLfzTtnOBqA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
5rLrDmE3p2X6SWXgOzP-cw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
xgfjaN0Vt9cj2div4kIKUg,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00
S-dLP6Eq4gYcxtReyjsqQA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
fTVKujZ0ommD6wYsyxtpjw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
ro17yuwmjOYk5_JwJRuAIQ,16:30-20:30,16:30-20:30,16:30-20:30,16:30-20:30,16:30-20:30,16:30-20:30,16:30-20:30
Cd6B3ErSmNwTjDlju_lU3g,close all day,close all day,close all day,close all day,close all day,close all day,close all day
MHPXDXVE_cUYodfPhkadeQ,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00
OvlAlAkiyyCILkq-TylBWg,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00
954o54yKmtBrd_F3EynwNA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
aDgvx-OlL69ltaOAxN4VZQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Yi7YURdTAIb-evY9WbYLog,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00
61Vom2zpAp5yt0wcidRRCQ,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
9-iaE233J-57BEpBFIpIuw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
kkW8Vi7ht4Btj2SdVdBPkw,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30
oTbX18g48jcf9h-max38oQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
dLlJZOtYxYwSoJ3Mke9TmA,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
WBFPpV09_5oRJoim7dy90Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
HL_UIPnpucXrP7IHMoJGjA,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
uM8zS2iv5Pd_KhMBxjwQZQ,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
oEOPHxpg5qcvkOyHVxXOgQ,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00
D-JSkBvz3NQOLJ1lQgBXiQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
iJVZqAGZok2JNID_zGjFpQ,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
GoS_IBdFdjZrQ7J2LSrCMA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
R13Yzsye39_1StxO0X1Flg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
g49oTp73Pk_WpOfQVtmcew,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00
teZUXAtO9nVlN-240WdOqA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
hE_b2v7IofDpOqCVECbW7Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
shbWVq-_FLspi3yUlSSrGg,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00
LFGgML0kxSya85byHvjn4Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
G0ieJYxzxuD_EcZjTICPsg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
2X79qKO11V2ALh32WtOIxA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
xh0bfPUpBejd81_CfDVKaQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
XOVw8WHTzCWjfyudwgAN9A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
SHT5T1Lm5f4wCCajVtrb6w,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00
bnHD2YT5OvwdWG5ONxR3Cw,10:00-01:00,10:00-01:00,10:00-01:00,10:00-01:00,10:00-01:00,10:00-01:00,10:00-01:00
Ez-Xfue0q2o0ozoMOJL6zA,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00
ZFGBKeeEwIhxRFj0RFF1Xw,05:00-23:00,05:00-23:00,05:00-23:00,05:00-23:00,05:00-23:00,05:00-23:00,05:00-23:00
ZgIn53jg5G0OOtQZIEbELA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Jv3BP6CDVtCs62EZcWdPdA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
fB89nJKISv0RLzD6YsXacA,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00
Qlvu_nNRJAUfJdaLcVk-Qg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
CE85IKRDS4GimIaoIp3N5A,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00
b4NMwShYbFz60P9VmcBNZg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
tJdfLkvrIsj8hjX275QsnA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
6SfP1I_hd0UbPlyQS2N-6Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
XrBv_soFx2y0gXRL9-4ksQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
qZ7NANZ_8Qg5Nzc9UqQVhQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Ny_hWG098oojJzjHrCRRyQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Nr7abBBN4um7PRkNjKAI3A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
cEAU51o1Xm5Cp-dg3_-Wlw,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00
uVnMnzOUrMmh9bbqkLeauw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
3o3phFSx6S29S-CHh-z4tw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
e54FzFs4xznlHo-k-DBFvA,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
wPxoVvK4vpqoN3cMJXIXgw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
pHBPPZDTsYdQSSKqq86eXg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
woeY1YUkcaXgx6CzWqhATw,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00
1Ix_kSqJLhkRcNuYCfl1yA,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
wxRUJXCIM19yivp0tWDznA,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00
wW74GB43A-9LtBVWEByPcg,10:00-22:30,10:00-22:30,10:00-22:30,10:00-22:30,10:00-22:30,10:00-22:30,10:00-22:30
4B0Gh-Q9ZEc_wD3eb-hEYA,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00
xOawuYhFdECY0vJlMBiY7Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
WwNl_1fzeCupBysWF1rLLQ,06:00-17:00,06:00-17:00,06:00-17:00,06:00-17:00,06:00-17:00,06:00-17:00,06:00-17:00
iAKNlWV5WM3qedno1oBRwg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
3dQqoz-yHhOfHrIBMRCD3w,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00
dYT89X2Znuy3rh0e00CxDg,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00
qiblsXkj0dEWtoaXx9tE9Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
gJ25nMGOHKUwpnvv6iAAkQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
m5VHA3m_eundVLfMU1Q9qg,05:00-23:00,05:00-23:00,05:00-23:00,05:00-23:00,05:00-23:00,05:00-23:00,05:00-23:00
smoGuW2a2Nume83mB3JJSw,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00
hsgTsHqun5t2vZyGNMILZg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
aX3dNl6iDh4FaSw7-ipvQw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
_cNzmoWpJfIHlsmlMGJuLw,05:00-17:00,05:00-17:00,05:00-17:00,05:00-17:00,05:00-17:00,05:00-17:00,05:00-17:00
vvur3WRgdgnhYoMUXMZZCA,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00
CM4LY-sjD0Q9HivGTFHdoA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
JrF5GbCfN-KG9zl_IwNf0w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
XC9tnUvXARu6XjRxO6u8DQ,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00
TS7WJefIj-Yzmjw0A81UWA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
wqOSESjr7ioLSAUOzzhqoQ,11:00-16:00,11:00-16:00,11:00-16:00,11:00-16:00,11:00-16:00,11:00-16:00,11:00-16:00
zRDru1Ew3aSZHMB99iv-bw,07:30-14:00,07:30-14:00,07:30-14:00,07:30-14:00,07:30-14:00,07:30-14:00,07:30-14:00
-MqmwfVOoHtOrgHB-Mjw2w,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30
Bdle5wtKm63fVsehxbCgHg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
s8NoNszuW8_CSFQjLApRuQ,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00
7kSj36mgMGaqAlRJcjexFg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
foDMwBRGJvKw791v0AT7OA,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00
a3HmtiW3WzUvKxWy9Fezkg,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00,18:00-22:00
CfdCsVkzzM3uJKGRzA0ufA,16:30-23:00,16:30-23:00,16:30-23:00,16:30-23:00,16:30-23:00,16:30-23:00,16:30-23:00
kE7hkm4gn8dHvGFwqy6foQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
XFzwWXKZg4hVgpqwaPKzDA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
QLuWutuU6jHOGZgUWBWQQg,06:00-06:00,06:00-06:00,06:00-06:00,06:00-06:00,06:00-06:00,06:00-06:00,06:00-06:00
NI6HbJtkRSwzcaSxMaSSwg,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00
dMnjZzAABWSAF_c8RUwaPg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
PD5tD6cECrOTI9mVztPhvA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
6OlobuFnApFPexjy1WSlGA,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00
cMBZ46gNJPYY7zkxDb1piw,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00
uAs3NRyyK9n89RjdXMH83Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
qjTsleuff7mJHp2qMVGMwA,10:00-01:30,10:00-01:30,10:00-01:30,10:00-01:30,10:00-01:30,10:00-01:30,10:00-01:30
-TwPsYS-LgWxxfYnkvUXAg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Du3ESDGEGz65P3i6CnhAQA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
e9TeHrdVJe-NaAaEXWapfQ,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00
NE4Q42OVJdlibncRXtJXvw,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00
rDzvwiusMr5MMZxXo1GfMw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
TN3FpaIIX9j8EOydMvYOvw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
c35VyrGF38BHVjtMxA-zHw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
QW22Xgl6_VEtP-YmUAw3Wg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
j_VWgqq3k5kEhOUK0wk2Iw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
7VDrYNPhDKFURZbK4MRi8w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
bj9tSJyT-v51KVekGOG77A,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00
XvULjGguZSsuwRfQLcbdfQ,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
93zReBgrXHZxsONq6JtEzQ,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
5h3pG3cq0eNNErp27V6zRg,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
ll8SKTQKqajLeLi64-93Qw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
gV2v2jr4IEfYBTNe3TwCrg,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00,10:00-00:00
RbMQbzxXAbrcABVxjyr87w,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00
RquV0ktcUiQkLP6o1ojJbQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
x3mVrFxyjNXQ7JNqGpw4qQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
C2hLJZTGPSWkNKLMUvMjxg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
2Dbg35sPSGmZGcbBVNa9dA,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30
E-vpjU-T7ssWsswziJkJFA,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
8Nsh8u0zHYegI6XT1L39Lg,06:00-06:00,06:00-06:00,06:00-06:00,06:00-06:00,06:00-06:00,06:00-06:00,06:00-06:00
SrW86qZWfPe5za2e_30dWA,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00
0yyEeK2heCFAwI8vqp-d9Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
ziMWTTne8l4UnQs2vXfjIA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
a5ZkFRhNQw_kydpXpTRn5w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
pwjg5ZKA8JOswwW_INw9OA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
XoWQlJPUTwxqF5QeN4w1vQ,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00
Tmc8WOf1an_X6qnCGxM02Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
UARN2BF_4ijjkB_YEYA8sw,10:00-04:00,10:00-04:00,10:00-04:00,10:00-04:00,10:00-04:00,10:00-04:00,10:00-04:00
3UdZcZn_DGPtjk5GSZtLNg,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00
Z9wRtVdBs88PeMKcjcx0vg,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
TrbhJJUIX7ed4I8ITSOq3A,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00
y61Tq9hErVKoT6w-qyRpwQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
bk4_xLUNjNBs6-YclITSvg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
sXEOGcIGsO2_zZXYxVadTw,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00
f1kMxm5H0xGnUS41KYjmHQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
xPmY3FNTym7gHdWcW7VxrA,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
qy7DyCFqyTPDctp_H1n-Pw,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
5tYLVPc2PKnj6E62sY6QMg,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
bfxwldnm7izbQpz4gj3Cdg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
n7sSfNtNYYcDZVly7_CTWw,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
0IJWOuv6BT3HYo2V-SttcA,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
KFyB0ueHjAfN4oadjKsTEw,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
sfu3PoDKstOM0V8xmsgkKA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
4GQhbPvGU5r23YdVm8EmkQ,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00,11:30-02:00
i3ogCoQD4MY_sR73GCk-BA,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
VRYTY0V7WZcP-yzv7bkllg,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
2w3N8Dv0qr0mqwfV1_ARbQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
fkVBloMEFJG2HTgeCxeNDg,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00
ONilNf02-KECSkrFucP0ww,close all day,close all day,close all day,close all day,close all day,close all day,close all day
-sV52FN-D-I808tyRPEvwg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
EDcyBB-DthAXOQzMSVfGPA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
aiUid8bYNV8XDiSk7EKOIw,17:00-22:30,17:00-22:30,17:00-22:30,17:00-22:30,17:00-22:30,17:00-22:30,17:00-22:30
ruFluLdF40wuWG29uUt38Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
